"pid","week","group","subgroup","gender","intervention","last_intervention","bilateral_communication_count","quiz_count","booklet_count","arena_count","chat_count","forum_count","playground_count","bilateral_communication_active_days","quiz_active_days","booklet_active_days","arena_active_days","chat_active_days","forum_active_days","playground_active_days","active_days","event_count","bilat_count_bool","quiz_count_bool","booklet_count_bool","arena_count_bool","chat_count_bool","forum_count_bool","playground_count_bool","event_count_bool"
22,5,"A","f","f","None","personal/unspecific",0,3,1,0,0,0,0,0,1,1,0,0,0,0,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
393,0,"C","f","m","None","None",0,0,1,0,1,0,11,0,0,1,0,1,0,2,3,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
290,11,"B","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,2,"B","m","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
9,1,"C","f","m","None","None",0,2,2,19,0,0,2,0,1,1,1,0,0,1,2,25,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
194,10,"A","f","f","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,10,"C","m","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
290,7,"B","f","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
313,5,"A","m","m","None","personal/unspecific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
227,8,"B","m","m","impersonal/specific","impersonal/specific",0,1,1,5,0,0,0,0,1,1,1,0,0,0,2,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
426,8,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311,2,"B","f","m","personal/unspecific","personal/unspecific",0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
121,9,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,6,"C","f","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
453,11,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
300,14,"C","m","m","None","personal/unspecific",0,0,0,38,0,0,0,0,0,0,1,0,0,0,1,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
441,14,"B","m","f","None","impersonal/specific",0,9,0,34,0,1,2,0,2,0,2,0,1,2,4,46,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
177,2,"C","m","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
48,13,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
167,2,"A","m","m","None","personal/specific",0,0,1,31,0,0,1,0,0,1,1,0,0,1,3,33,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
67,3,"A","m","f","None","personal/specific",0,0,1,16,1,0,0,0,0,1,1,1,0,0,2,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
322,3,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
173,7,"C","f","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
252,2,"B","f","f","personal/unspecific","personal/unspecific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
99,4,"A","m","f","personal/unspecific","personal/unspecific",1,0,1,1,0,0,1,1,0,1,1,0,0,1,2,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
113,4,"A","m","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,5,"B","m","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
26,9,"C","m","m","personal/specific","personal/specific",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
130,13,"B","m","m","None","impersonal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
403,7,"B","f","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
406,9,"C","f","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
179,1,"B","m","m","None","None",1,5,2,0,6,0,4,1,1,2,0,1,0,1,2,18,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
165,7,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,0,"A","m","m","None","None",0,2,1,0,0,0,10,0,1,1,0,0,0,4,4,13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
26,5,"C","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
13,8,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,4,"B","m","m","None","personal/unspecific",0,4,0,16,0,0,1,0,1,0,1,0,0,1,1,21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
443,4,"B","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
279,5,"A","f","m","None","personal/unspecific",0,2,1,8,0,0,0,0,1,1,1,0,0,0,2,11,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
267,6,"A","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
263,8,"C","m","f","None","impersonal/specific",0,2,1,0,0,0,3,0,1,1,0,0,0,2,4,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
83,0,"B","f","m","None","None",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
269,13,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
414,3,"A","f","m","None","personal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,2,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
409,5,"A","m","f","None","personal/unspecific",0,1,1,0,0,0,4,0,1,1,0,0,0,1,2,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
324,9,"B","f","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
322,13,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
286,14,"B","m","f","None","impersonal/specific",2,50,0,67,0,0,22,2,3,0,3,0,0,5,7,141,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
252,9,"B","f","f","None","impersonal/specific",0,0,1,14,0,0,0,0,0,1,2,0,0,0,3,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
186,12,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202,0,"B","f","m","None","None",0,0,1,0,0,0,8,0,0,1,0,0,0,1,2,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
269,5,"B","m","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
174,5,"A","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
286,10,"B","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
222,2,"C","f","m","None","None",0,0,1,2,0,0,0,0,0,1,1,0,0,0,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
227,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
136,14,"B","f","m","None","impersonal/specific",0,1,0,51,0,0,0,0,1,0,2,0,0,0,2,52,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
313,1,"A","m","m","personal/specific","personal/specific",0,1,2,0,0,0,44,0,1,1,0,0,0,5,5,47,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
370,4,"B","m","f","None","personal/unspecific",0,0,1,0,0,0,11,0,0,1,0,0,0,2,3,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
3,2,"A","f","m","None","personal/specific",0,0,1,7,0,0,4,0,0,1,2,0,0,3,5,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
275,1,"B","f","f","None","None",0,2,2,0,0,0,5,0,1,1,0,0,0,1,1,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
471,8,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
259,8,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
401,7,"C","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,9,"A","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
243,14,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
453,12,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
253,6,"B","m","m","None","personal/specific",0,0,0,33,0,0,3,0,0,0,1,0,0,2,2,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
202,11,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
282,11,"A","f","f","None","impersonal/specific",0,0,1,1,0,0,3,0,0,1,1,0,0,1,1,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
448,7,"A","m","m","impersonal/specific","impersonal/specific",0,14,1,0,0,0,1,0,1,1,0,0,0,1,1,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
438,4,"B","m","f","None","personal/unspecific",1,10,1,6,0,1,8,1,2,1,1,0,1,3,6,27,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
288,11,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
301,3,"A","f","m","None","personal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,2,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
193,5,"A","f","f","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
290,1,"B","f","m","None","None",0,0,2,0,0,0,3,0,0,1,0,0,0,1,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
9,7,"C","f","m","None","impersonal/specific",0,2,1,0,0,1,1,0,1,1,0,0,1,1,2,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
279,4,"A","f","m","personal/unspecific","personal/unspecific",0,8,0,48,0,0,4,0,1,0,1,0,0,2,3,60,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
356,13,"A","m","f","None","impersonal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
411,4,"C","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,3,"A","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
347,2,"B","m","f","personal/unspecific","personal/unspecific",1,0,1,0,0,0,4,1,0,1,0,0,0,3,3,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
301,1,"A","f","m","personal/specific","personal/specific",0,2,2,31,0,0,2,0,1,1,1,0,0,1,1,37,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
130,3,"B","m","m","None","personal/unspecific",0,0,1,7,0,0,48,0,0,1,1,0,0,7,7,56,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
75,14,"B","m","m","None","impersonal/specific",0,18,0,22,0,0,9,0,4,0,4,0,0,7,7,49,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
258,10,"A","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
470,1,"A","m","f","personal/specific","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
458,1,"B","m","f","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
464,4,"B","m","f","None","personal/unspecific",0,1,1,16,0,2,0,0,1,1,2,0,1,0,4,20,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
130,6,"B","m","m","None","personal/specific",3,0,1,45,0,0,28,3,0,1,4,0,0,5,7,77,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
406,0,"C","f","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
207,5,"B","m","m","personal/specific","personal/specific",1,2,2,6,0,0,12,1,1,2,2,0,0,3,5,23,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
385,14,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
366,10,"A","f","m","impersonal/specific","impersonal/specific",0,0,1,8,0,0,0,0,0,1,1,0,0,0,2,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
73,11,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
290,5,"B","f","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,12,"C","f","m","personal/unspecific","personal/unspecific",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
289,5,"B","m","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45,11,"C","m","m","None","personal/specific",0,0,1,8,0,0,0,0,0,1,1,0,0,0,1,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
297,5,"A","m","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
397,7,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
85,1,"B","m","m","None","None",0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
227,3,"B","m","m","None","personal/unspecific",0,0,1,0,6,0,5,0,0,1,0,1,0,1,2,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
405,14,"B","f","f","None","impersonal/specific",0,22,0,0,0,0,0,0,3,0,0,0,0,0,3,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59,5,"C","m","m","None","impersonal/specific",0,2,1,0,0,0,2,0,1,1,0,0,0,1,3,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
5,7,"C","f","m","None","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
50,0,"B","m","m","None","None",0,0,1,0,1,0,10,0,0,1,0,1,0,3,4,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
282,9,"A","f","f","None","impersonal/specific",1,0,1,0,0,0,1,1,0,1,0,0,0,1,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
140,7,"A","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
393,1,"C","f","m","None","None",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
164,9,"C","m","m","personal/specific","personal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
136,3,"B","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
331,9,"B","f","m","None","impersonal/specific",0,0,1,45,0,0,2,0,0,1,2,0,0,1,2,48,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
199,3,"A","m","m","None","personal/specific",0,3,1,2,3,0,2,0,1,1,1,1,0,2,4,11,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
11,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,0,16,0,0,10,0,0,0,1,0,0,3,3,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
332,9,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
312,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94,13,"C","m","m","None","personal/unspecific",0,0,1,25,0,0,7,0,0,1,1,0,0,1,1,33,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
300,10,"C","m","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33,12,"B","f","m","None","impersonal/specific",0,0,0,52,0,0,3,0,0,0,2,0,0,2,2,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
178,13,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,14,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
458,10,"B","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
41,4,"C","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
12,12,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,14,"C","f","m","None","personal/unspecific",0,8,0,1,0,0,8,0,1,0,1,0,0,3,4,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
380,12,"C","f","m","personal/unspecific","personal/unspecific",1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90,6,"A","m","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
347,4,"B","m","f","None","personal/unspecific",1,0,1,23,0,0,1,1,0,1,2,0,0,1,4,26,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
242,11,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
186,14,"B","f","m","None","impersonal/specific",0,2,0,86,0,0,9,0,2,0,5,0,0,2,5,97,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
368,14,"C","m","m","None","personal/unspecific",3,68,0,31,0,0,16,3,7,0,3,0,0,7,7,118,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
269,7,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
257,9,"C","m","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
395,2,"A","f","f","None","personal/specific",0,0,1,19,0,0,0,0,0,1,1,0,0,0,2,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
401,0,"C","m","f","None","None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,8,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
177,1,"C","m","m","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
326,14,"C","f","f","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
429,1,"C","f","m","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
136,10,"B","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
290,10,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
305,2,"B","f","f","personal/unspecific","personal/unspecific",1,0,1,4,0,0,1,1,0,1,1,0,0,1,3,7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
129,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
155,12,"C","m","f","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
220,11,"C","f","f","None","personal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
